wavenumber_cm-1,wavelength_um,n_BaSO4,k_BaSO4,emissivity_BaSO4,n_SiO2,k_SiO2,emissivity_SiO2,n_coating,k_coating,emissivity_coating,planck_300K_norm
1510.8158799624882,6.618940224700503,1.6168421731978946,0.0009070713530930132,0.9444359436000064,1.3669351834237993,0.00273077963133588,0.9759658118888243,1.8807703420494148,0.00027815617864616855,0.9065222760502807,0.19099071375479312
1511.3160362613316,6.616749746623369,1.6169327489929328,0.0009045798663670567,0.944423472609525,1.3672079227343559,0.002724005888755804,0.9759356244101252,1.880798121268736,0.00027744162301191416,0.9065181823810999,0.19072208869837085
1511.8161925601748,6.614560717904184,1.6170230762858229,0.0009020988483461385,0.9444110352976572,1.3674799861647327,0.0027172575867612323,0.9759054997642701,1.8808258291995128,0.00027672985930592077,0.9065140992065011,0.19045377966246582
1512.3163488590185,6.612373137104942,1.6171131561192944,0.0008996282387860394,0.9443986315254483,1.3677513762505351,0.0027105345961693336,0.9758754377701282,1.8808534661199752,0.0002760208733285187,0.9065100264855692,0.19018578641595985
1512.8165051578617,6.610187002789545,1.617202989530123,0.000897167978642735,0.9443862611547228,1.3680220955144997,0.002703836788406551,0.9758454382471643,1.8808810323068783,0.0002753146498428961,0.9065059641776065,0.189918108727549
1513.316661456705,6.608002313523786,1.6172925775491729,0.0008947180088549512,0.9443739240480795,1.3682921464665783,0.0026971640359192755,0.9758155010154366,1.8809085280355107,0.0002746111745846924,0.9065019122421301,0.1896507463657457
1513.8168177555485,6.605819067875359,1.6173819212014415,0.000892278270724035,0.9443616200688856,1.368561531604017,0.0026905162119302333,0.9757856258955963,1.880935953579707,0.00027391043224935316,0.906497870638871,0.18938369909887973
1514.316974054392,6.603637264413847,1.6174710215061001,0.0008898487060504803,0.9443493490812718,1.3688302534114423,0.002683893190397891,0.9757558127088853,1.880963309211856,0.00027321240973114474,0.9064938393277722,0.1891169666950991
1514.8171303532354,6.6014569017107245,1.617559879476536,0.000887429257272586,0.9443371109501263,1.3690983143609345,0.0026772948461617025,0.9757260612771356,1.88099059520291,0.00027251709207877853,0.9064898182689882,0.1888505489223717
1515.3172866520786,6.599277978339351,1.6176484961203954,0.0008850198668545782,0.9443249055410898,1.369365716912116,0.0026707210548191284,0.9756963714227667,1.8810178118223968,0.0002718244641069414,0.9064858074228827,0.18858444554848652
1515.8174429509222,6.597100492874966,1.6177368724396237,0.0008826204780482639,0.9443127327205499,1.3696324635122241,0.00266417169274652,0.9756667429687852,1.8810449593384257,0.0002711345128516445,0.9064818067500273,0.18831865634105413
1516.3175992497654,6.594924443894696,1.6178250094305067,0.0008802310344057626,0.9443005923556362,1.3698985565961923,0.002657646637203693,0.9756371757387825,1.8810720380177004,0.0002704472239053308,0.9064778162112006,0.18805318106750915
1516.8177555486088,6.592749829977537,1.6179129080837107,0.0008778514796635524,0.9442884843142149,1.3701639985867298,0.002651145766125796,0.975607669556934,1.8810990481255254,0.0002697625838691736,0.9064738357673864,0.18778801949510948
1517.3179118474523,6.590576649704362,1.6180005693843234,0.0008754817582586109,0.9442764084648833,1.3704287918943954,0.002644668958226796,0.9755782242479973,1.8811259899258177,0.0002690805774790908,0.9064698653797725,0.1875231713909398
1517.8180681462957,6.588404901657914,1.618087994311894,0.0008731218149627692,0.9442643646769651,1.3706929389176794,0.0026382160930412,0.9755488396373102,1.8811528636811148,0.0002684011921335307,0.9064659050097494,0.1872586365219107
1518.318224445139,6.586234584422804,1.6181751838404719,0.0008707715946384909,0.9442523528205052,1.3709564420430749,0.002631787050860773,0.97551951555079,1.8811796696525838,0.0002677244137817352,0.9064619546189089,0.1869944146547612
1518.8183807439823,6.584065696585507,1.6182621389386458,0.0008684310431411898,0.9442403727662648,1.371219303645157,0.0026253817126913005,0.9754902518149315,1.8812064081000308,0.00026705022898535874,0.9064580141690425,0.1867305055560595
1519.318537042826,6.581898236734358,1.6183488605695844,0.0008661001061850866,0.9442284243857159,1.3714815260866557,0.0026189999603145396,0.9754610482568059,1.8812330792819099,0.00026637862409399204,0.9064540836221405,0.18646690899220367
1519.8186933416691,6.579732203459553,1.6184353496910708,0.0008637787298614791,0.9442165075510368,1.371743111718534,0.0026126416763084326,0.9754319047040584,1.8812596834553317,0.00026570958566163436,0.9064501629403908,0.1862036247294244
1520.3188496405126,6.577567595353141,1.6185216072555466,0.0008614668609075951,0.944204622135107,1.3720040628800576,0.0026063067438544638,0.9754028209849077,1.8812862208760734,0.0002650431008694721,0.9064462520861767,0.18594065253378317
1520.819005939356,6.575404411009024,1.6186076342101439,0.0008591644465920079,0.9441927680115025,1.372264381898872,0.002599995046990415,0.9753737969281436,1.8813126917985858,0.0002643791554353769,0.9064423510220768,0.18567799217117664
1521.3191622381994,6.573242649022952,1.6186934314967272,0.0008568714339502368,0.9441809450544907,1.372524071091072,0.002593706470438616,0.9753448323631261,1.881339096476003,0.0002637177378066848,0.9064384597108628,0.18541564340733624
1521.8193185370428,6.571082307992523,1.6187790000519284,0.0008545877710865838,0.9441691531390253,1.3727831327612785,0.0025874408996889833,0.9753159271197833,1.8813654351601519,0.0002630588337091873,0.9064345781154987,0.1851536060078288
1522.319474835886,6.568923386517178,1.618864340807183,0.0008523134058916198,0.9441573921407428,1.3730415692027054,0.0025811982208250486,0.9752870810286104,1.8813917081015588,0.00026240242992209636,0.9064307061991392,0.18489187973805954
1522.8196311347297,6.566765883198193,1.61894945468877,0.000850048286959279,0.9441456619359562,1.3732993826972362,0.0025749783208000275,0.9752582939206672,1.8814179155494586,0.0002617485138684137,0.9064268439251295,0.18463046436327057
1523.3197874335729,6.564609796638691,1.619034342617843,0.0008477923634709604,0.9441339624016515,1.3735565755154886,0.002568781087176508,0.9752295656275779,1.8814440577518048,0.00026109707404943906,0.9064229912570022,0.18436935964854548
1523.8199437324163,6.562455125443617,1.619119005510472,0.000845545584027216,0.9441222934154825,1.3738131499168897,0.0025626064082304653,0.9752008959815283,1.8814701349552763,0.0002604480953703871,0.9064191481584776,0.1841085653588069
1524.3201000312597,6.560301868219757,1.6192034442776748,0.0008433078987519864,0.9441106548557661,1.3740691081497456,0.002556454172948073,0.9751722848152645,1.8814961474052858,0.00025980156764343545,0.9064153145934618,0.1838480812588197
1524.8202563301031,6.5581500235757195,1.6192876598254529,0.0008410792572063581,0.9440990466014784,1.374324452451306,0.0025503242710005645,0.975143731962092,1.8815220953459884,0.0002591574766537929,0.906411490526046,0.183587907113192
1525.3204126289465,6.555999590121939,1.619371653054829,0.0008388596099746992,0.9440874685322492,1.3745791850478373,0.0025442165927404047,0.9751152372558732,1.8815479790202896,0.00025851581098205285,0.9064076759205046,0.18332804268637612
1525.82056892779,6.553850566470673,1.6194554248618787,0.0008366489074893255,0.9440759205283588,1.374833308154689,0.0025381310291754,0.9750868005310263,1.881573798669853,0.0002578765573044053,0.9064038707412948,0.1830684877426695
1526.3207252266332,6.551702951235997,1.6195389761377676,0.0008344471008321008,0.944064402470732,1.3750868239763627,0.002532067472095759,0.9750584216225233,1.8815995545351105,0.0002572397029596821,0.9064000749530546,0.1828092420462157
1526.8208815254766,6.549556743033802,1.6196223077687824,0.000832254141348108,0.944052914240935,1.3753397347065754,0.002526025813807287,0.9750301003658893,1.8816252468552663,0.0002566052372567721,0.9063962885206024,0.18255030536100564
1527.32103782432,6.547411940481795,1.6197054206363675,0.0008300699805205895,0.9440414557211705,1.3755920425283321,0.0025200059473892786,0.9750018365971996,1.8816508758683095,0.000255973147162865,0.906392511408935,0.18229167745087949
1527.8211941231634,6.545268542199489,1.6197883156171573,0.0008278945703802544,0.9440300267942732,1.3758437496139861,0.002514007766536457,0.9749736301530791,1.8816764418110177,0.0002553434211887381,0.9063887435832272,0.18203335807952628
1528.3213504220068,6.543126546808206,1.6198709935830116,0.0008257278635176161,0.9440186273437056,1.3760948581253072,0.002508031165619841,0.9749454808707004,1.8817019449189676,0.00025471604592204237,0.9063849850088307,0.1817753470104869
